Gene_Id,padj,logFC,Classification
217750_s_at,0.741,0.2052141,Not Significant
205053_at,0.741,-0.4416799,Not Significant
200054_at,0.741,-0.2910914,Not Significant
216915_s_at,0.741,-0.2626566,Not Significant
207045_at,0.7411,0.4416327,Not Significant
204823_at,0.7411,-0.2462159,Not Significant
217932_at,0.7411,-0.3888247,Not Significant
205851_at,0.7411,-0.2159206,Not Significant
207817_at,0.7411,-0.2362911,Not Significant
213202_at,0.7411,-0.3956344,Not Significant
214463_x_at,0.7411,0.4648813,Not Significant
219661_at,0.7411,-0.2992615,Not Significant
210182_at,0.7411,-0.212146,Not Significant
208631_s_at,0.7411,-0.4294858,Not Significant
201591_s_at,0.7411,0.2555435,Not Significant
210776_x_at,0.7411,-0.5530887,Not Significant
212477_at,0.7412,0.2584342,Not Significant
209568_s_at,0.7412,-0.272205,Not Significant
217400_at,0.7412,-0.3474269,Not Significant
215847_at,0.7412,-0.2255246,Not Significant
202225_at,0.7413,0.3845963,Not Significant
205307_s_at,0.7413,0.223689,Not Significant
206400_at,0.7416,-0.2170947,Not Significant
212085_at,0.7416,0.7037099,Not Significant
221682_s_at,0.7416,-0.4702566,Not Significant
219666_at,0.7416,-0.3567287,Not Significant
217899_at,0.7416,0.3374184,Not Significant
217966_s_at,0.7416,0.2449071,Not Significant
201989_s_at,0.7416,0.2813698,Not Significant
205737_at,0.7416,-0.3543988,Not Significant
211242_x_at,0.7416,-0.2536437,Not Significant
215227_x_at,0.7416,0.219445,Not Significant
203674_at,0.7416,0.3976474,Not Significant
206634_at,0.7416,-0.3352846,Not Significant
216882_s_at,0.7416,0.3329872,Not Significant
207058_s_at,0.7416,-0.4836744,Not Significant
121_at,0.7417,-0.1918844,Not Significant
212027_at,0.7417,0.3421496,Not Significant
215487_x_at,0.7417,-0.2697317,Not Significant
216101_at,0.7417,0.3121126,Not Significant
209060_x_at,0.7418,-0.2888686,Not Significant
202512_s_at,0.7418,0.2283239,Not Significant
218825_at,0.7418,0.3963091,Not Significant
210112_at,0.7418,0.2359368,Not Significant
210301_at,0.7418,-0.2063241,Not Significant
210263_at,0.7418,-0.3375719,Not Significant
216602_s_at,0.7418,0.2635489,Not Significant
218122_s_at,0.7418,-0.377412,Not Significant
213598_at,0.7418,-0.3683209,Not Significant
207133_x_at,0.742,0.6274169,Not Significant
221356_x_at,0.742,-0.2219925,Not Significant
212395_s_at,0.742,0.2278397,Not Significant
213180_s_at,0.742,-0.2919165,Not Significant
215097_at,0.742,-0.5344974,Not Significant
218808_at,0.7421,-0.3400834,Not Significant
208733_at,0.7421,0.3813984,Not Significant
208677_s_at,0.7421,-0.3933293,Not Significant
219933_at,0.7422,0.6359772,Not Significant
206731_at,0.7422,-0.3037594,Not Significant
220919_s_at,0.7422,-0.3191071,Not Significant
214541_s_at,0.7422,0.2849894,Not Significant
218670_at,0.7422,0.2760827,Not Significant
214354_x_at,0.7423,-0.2444509,Not Significant
208835_s_at,0.7424,0.2404441,Not Significant
213741_s_at,0.7425,0.5367658,Not Significant
204892_x_at,0.7425,0.2330443,Not Significant
222229_x_at,0.7427,0.22111,Not Significant
218765_at,0.7427,-0.2552757,Not Significant
206599_at,0.7427,0.4085197,Not Significant
215292_s_at,0.7427,-0.3200997,Not Significant
207324_s_at,0.7427,-0.4618067,Not Significant
218187_s_at,0.7427,0.6315164,Not Significant
212562_s_at,0.7427,0.2682724,Not Significant
207391_s_at,0.7427,-0.2686706,Not Significant
206208_at,0.7427,-0.3829108,Not Significant
207151_at,0.7427,0.417047,Not Significant
208908_s_at,0.7427,-0.2654653,Not Significant
217671_at,0.7427,0.3463664,Not Significant
203077_s_at,0.7427,-0.2718081,Not Significant
216641_s_at,0.7427,-0.3096727,Not Significant
219281_at,0.7427,0.2939793,Not Significant
201500_s_at,0.7427,-0.2235646,Not Significant
213685_at,0.7427,-0.2260821,Not Significant
201280_s_at,0.7427,0.361033,Not Significant
215540_at,0.7427,-0.3332939,Not Significant
212802_s_at,0.7427,-0.4578679,Not Significant
206612_at,0.7427,0.326251,Not Significant
212917_x_at,0.7428,0.2274374,Not Significant
217757_at,0.7428,-0.3195549,Not Significant
205213_at,0.7428,-0.3012109,Not Significant
202724_s_at,0.7428,-0.5450161,Not Significant
202093_s_at,0.7428,0.4438779,Not Significant
210637_at,0.7428,-0.4379453,Not Significant
219474_at,0.7429,0.531083,Not Significant
204770_at,0.743,-0.3275284,Not Significant
213537_at,0.743,-0.3328349,Not Significant
206714_at,0.743,-0.3074738,Not Significant
37577_at,0.743,0.4027736,Not Significant
221793_at,0.743,-0.2749914,Not Significant
217861_s_at,0.743,0.2974252,Not Significant
215906_at,0.743,-0.3020087,Not Significant
216195_at,0.7432,0.4374507,Not Significant
218338_at,0.7432,0.4362266,Not Significant
207258_at,0.7436,0.4272139,Not Significant
214792_x_at,0.7436,-0.4092787,Not Significant
211484_s_at,0.7436,-0.1771865,Not Significant
215600_x_at,0.7436,0.2597642,Not Significant
205800_at,0.7436,-0.323274,Not Significant
207456_at,0.7437,-0.3548218,Not Significant
215214_at,0.7437,-0.3561125,Not Significant
207927_at,0.7439,-0.2618455,Not Significant
215201_at,0.7441,-0.2911351,Not Significant
210728_s_at,0.7442,-0.3194651,Not Significant
205585_at,0.7442,-0.3059543,Not Significant
213548_s_at,0.7442,-0.3240092,Not Significant
215541_s_at,0.7442,-0.2676868,Not Significant
207713_s_at,0.7442,-0.2153622,Not Significant
220675_s_at,0.7442,-0.1971579,Not Significant
217942_at,0.7443,0.2357026,Not Significant
211870_s_at,0.7443,-0.2768306,Not Significant
218512_at,0.7445,-0.2515778,Not Significant
207546_at,0.7445,-0.3086944,Not Significant
206381_at,0.7445,-0.2556933,Not Significant
219761_at,0.7445,0.2884758,Not Significant
221094_s_at,0.7449,-0.2449006,Not Significant
217072_at,0.7449,0.2952078,Not Significant
206950_at,0.7449,0.2936255,Not Significant
220291_at,0.7449,-0.2605896,Not Significant
202103_at,0.7449,-0.2144019,Not Significant
213498_at,0.745,0.3388132,Not Significant
219645_at,0.745,-0.2708284,Not Significant
220094_s_at,0.745,0.4446776,Not Significant
218750_at,0.745,0.1950902,Not Significant
212761_at,0.745,-0.304337,Not Significant
204385_at,0.745,-0.3959173,Not Significant
208054_at,0.745,-0.2589309,Not Significant
205572_at,0.745,-0.3795834,Not Significant
216709_at,0.745,0.4318267,Not Significant
